Name,Label,Comment,NonImportant,portion,service,environment,price,food_quality
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,餐點份量足，自助吧有汽水機跟無糖飲料、果汁可選擇，佐料區佐料也夠，另外還有咖啡機及冰淇淋，最加分的還是屬有雞絲麵跟蒸煮麵可以任意選擇自己取用，店內用餐環境明亮乾淨清爽，店家服務態度客氣親切，值得推薦！,0,5,5,5,0,0
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"來這裡吃完之後只有一個疑惑....
星期六的中午吃飯時間怎麼都沒半個客人啊??感覺服務普通無親切感
自助吧有汽水機跟咖啡機可以喝 …",0,0,3,0,0,0
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,老店新裝潢，還是一樣濃郁的好味道👍便宜美味，嘴饞麻辣時一定要來上一鍋😊 …,0,0,0,0,5,5
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"一直都很喜歡來吃老先覺，不管是環境或是價格與食物，都很符合我們家的喜好，家裡都兩三張會員卡了😆
不過之前都是直接過來，這次因為人數較多就先打電話訂位了，也幸好有先訂位，不然我們今天大概就吃不到老先覺了><
今天用餐體驗很好，食材、環境一直都很喜歡，額外的小確幸是座位的安排也很舒適，我們七個人用餐，卻一點也不覺得座位很狹窄，心情愉悅❤️ …",0,0,0,5,5,5
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"好吃的火鍋，從平價到不同湯頭跟各種加價購料都任君挑選。
不適合團體聚餐，但1～4位好友家人吃小火鍋還不錯。
可惜不好停車，但旁邊約走路500m就有付費停車場。",0,0,0,4,0,5
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"酒釀鮮茄鍋還是很棒
但裡面的菜量真的很少，如果不是很餓又想吃鍋這個可以
單點的高麗菜一盤$25裡面才幾片葉子，虧現在高麗菜價那麼低",0,1,0,0,1,5
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,雖然說是因為竽頭丸才去吃的，但是，該月辦活動與整年度VIP優惠有什關係？那乾脆說每年11月VIP不能用就好了！整個有被騙的感覺，而且，女服務員服務態度要加強，應該以後不會去吃了！,0,0,1,0,0,0
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"以為裡面有鴨血～後來發現沒有！蠻失望～
這是胃口小的才會覺得剛剛好！
吃起來滿還可接受～",0,3,0,0,0,0
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"相較於其他平價小火鍋來說
湯底更為多樣有特色，也比較好喝
火鍋料一般，芋頭丸子好吃推推 …",0,0,0,0,0,4
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,麻辣湯頭很香很喜歡，搭配豆乳沾醬絕配，每想到這個香就會再來吃～,0,0,0,0,0,5
老先覺功夫窯燒鍋 (嘉義民生MiNi店),台式,"一代店的價位跟菜單
整體CP值還算不錯
白飯跟飲料冰淇淋自取
兩倍肉就吃的蠻飽的",0,5,0,0,4,0
